Label,wrist,thumb cmc,thumb mcp,thumb ip,thumb tip,index finger mcp,index finger pip,index finger dip,index finger tip,middle finger mcp,middle finger pip,middle finger dip,middle finger tip,ring finger mcp,ring finger pip,ring finger dip,ring finger tip,pinky mcp,pinky pip,pinky dip,pinky tip
0,"[0.529185950756073, 0.7378918528556824, -5.387171881920949e-07]","[0.44599348306655884, 0.738141655921936, -0.04674236476421356]","[0.36462754011154175, 0.7475456595420837, -0.09437583386898041]","[0.2996392250061035, 0.7812677621841431, -0.13495683670043945]","[0.2656676769256592, 0.8097100853919983, -0.17142584919929504]","[0.364341139793396, 0.6878538727760315, -0.1261272430419922]","[0.2743508517742157, 0.7513838410377502, -0.17470842599868774]","[0.24182061851024628, 0.7810389399528503, -0.1891648918390274]","[0.21808764338493347, 0.7944282293319702, -0.19404032826423645]","[0.42560458183288574, 0.693260133266449, -0.12899291515350342]","[0.3333948254585266, 0.7804635763168335, -0.15886220335960388]","[0.3626627027988434, 0.7804937958717346, -0.14478765428066254]","[0.38883835077285767, 0.7646956443786621, -0.13638530671596527]","[0.4849802255630493, 0.7117127776145935, -0.13303564488887787]","[0.3900643587112427, 0.7968202233314514, -0.1561257243156433]","[0.4187689423561096, 0.7878096103668213, -0.1196649819612503]","[0.44167524576187134, 0.7660874128341675, -0.094194196164608]","[0.5325966477394104, 0.7363400459289551, -0.14340801537036896]","[0.4488069415092468, 0.7986389398574829, -0.1640651822090149]","[0.45326292514801025, 0.7958433032035828, -0.14186111092567444]","[0.4658595621585846, 0.7822725772857666, -0.1203698217868805]"
0,"[0.21125458180904388, 0.779238760471344, 4.428274849033187e-07]","[0.21829409897327423, 0.7476332783699036, -0.05486583337187767]","[0.27301865816116333, 0.7291198968887329, -0.08629364520311356]","[0.3456909954547882, 0.7325989007949829, -0.09916267544031143]","[0.40254151821136475, 0.7382041811943054, -0.10731134563684464]","[0.28684312105178833, 0.7046310305595398, -0.12599697709083557]","[0.3738645315170288, 0.6835730075836182, -0.166717991232872]","[0.43214091658592224, 0.6725724935531616, -0.1874590665102005]","[0.47226378321647644, 0.6663993000984192, -0.19917315244674683]","[0.3107301592826843, 0.7345339059829712, -0.10621976107358932]","[0.3927900791168213, 0.7295241355895996, -0.1423422247171402]","[0.3756355941295624, 0.7405821084976196, -0.13591717183589935]","[0.35463351011276245, 0.747316300868988, -0.12634548544883728]","[0.3279602825641632, 0.7618751525878906, -0.08665066212415695]","[0.40488553047180176, 0.758414089679718, -0.12033787369728088]","[0.36465317010879517, 0.7604737281799316, -0.1026674211025238]","[0.3286004066467285, 0.758204460144043, -0.08418133854866028]","[0.3400005102157593, 0.7841981053352356, -0.06929297000169754]","[0.38725149631500244, 0.7754420638084412, -0.09258919209241867]","[0.3611629009246826, 0.7755792140960693, -0.07993876934051514]","[0.3342033922672272, 0.7739995718002319, -0.06613051891326904]"
0,"[0.5130430459976196, 0.6743478178977966, 4.550427235017196e-08]","[0.43508005142211914, 0.6472098231315613, -0.04666709154844284]","[0.3696054220199585, 0.6019800901412964, -0.045984216034412384]","[0.34365415573120117, 0.5576454997062683, -0.039316680282354355]","[0.33013686537742615, 0.5212309956550598, -0.026104064658284187]","[0.3182014226913452, 0.579807460308075, 0.012814262881875038]","[0.26210734248161316, 0.5414747595787048, -0.007565491367131472]","[0.23448412120342255, 0.5168187022209167, -0.012871433049440384]","[0.211605504155159, 0.4902200996875763, -0.014124078676104546]","[0.3740491271018982, 0.5765204429626465, 0.026043511927127838]","[0.37802526354789734, 0.5333430767059326, -0.014801484532654285]","[0.4072697162628174, 0.5695974230766296, -0.01572965830564499]","[0.4070437550544739, 0.5801111459732056, 0.0028127762489020824]","[0.43334707617759705, 0.5781958699226379, 0.029358593747019768]","[0.4425298273563385, 0.5539183020591736, -0.02807249315083027]","[0.4600435197353363, 0.5947034358978271, -0.021915992721915245]","[0.45140540599823, 0.6004772782325745, 0.0036720132920891047]","[0.4881260097026825, 0.5825748443603516, 0.030088327825069427]","[0.49497997760772705, 0.5658251047134399, -0.011649287305772305]","[0.5003472566604614, 0.5956857204437256, -0.008139131590723991]","[0.48914793133735657, 0.6068512201309204, 0.007309548556804657]"
0,"[0.4388185143470764, 0.732578456401825, 5.53133020275709e-07]","[0.42425501346588135, 0.7185291051864624, -0.09885509312152863]","[0.45802468061447144, 0.7191024422645569, -0.1487719714641571]","[0.5364829897880554, 0.7477000951766968, -0.17725883424282074]","[0.6002851724624634, 0.7627690434455872, -0.19678059220314026]","[0.5319105386734009, 0.6541861891746521, -0.12234704196453094]","[0.5781834721565247, 0.6944335699081421, -0.16920290887355804]","[0.6115413308143616, 0.7241016626358032, -0.19455912709236145]","[0.6466085910797119, 0.7461732029914856, -0.20961543917655945]","[0.571530282497406, 0.6723754405975342, -0.08906586468219757]","[0.608415424823761, 0.7048558592796326, -0.13977265357971191]","[0.6474519371986389, 0.7182653546333313, -0.16307002305984497]","[0.6884143352508545, 0.7207743525505066, -0.1753506064414978]","[0.5889361500740051, 0.6935200095176697, -0.06087194010615349]","[0.5858500003814697, 0.7342045903205872, -0.10670404881238937]","[0.5457841157913208, 0.745352029800415, -0.11249831318855286]","[0.5193097591400146, 0.7405062913894653, -0.10849876701831818]","[0.5968411564826965, 0.7139479517936707, -0.04097779840230942]","[0.5870344638824463, 0.7444770336151123, -0.07766660302877426]","[0.552214503288269, 0.7509438395500183, -0.08350253105163574]","[0.5289754867553711, 0.7437102794647217, -0.08021903038024902]"
0,"[0.3916587829589844, 0.7152870893478394, -4.7665434976806864e-07]","[0.34473007917404175, 0.6994807124137878, -0.03624352812767029]","[0.3273580074310303, 0.6716799736022949, -0.060530126094818115]","[0.3544096350669861, 0.6568968296051025, -0.08076141029596329]","[0.3983452618122101, 0.6496548056602478, -0.0949937254190445]","[0.3714779317378998, 0.626689076423645, -0.050631944090127945]","[0.38084280490875244, 0.6086426377296448, -0.08392403274774551]","[0.3982332944869995, 0.5955147743225098, -0.10252360999584198]","[0.421964168548584, 0.5817437767982483, -0.11822553724050522]","[0.4266532361507416, 0.6221973299980164, -0.04731260612607002]","[0.41169947385787964, 0.6654497385025024, -0.08376724272966385]","[0.38630086183547974, 0.6858178377151489, -0.0866929292678833]","[0.3836004436016083, 0.6831647753715515, -0.08774006366729736]","[0.4626792073249817, 0.634680449962616, -0.04821851849555969]","[0.4346248209476471, 0.6822067499160767, -0.08332931250333786]","[0.40636658668518066, 0.6960105299949646, -0.07322046905755997]","[0.4039407968521118, 0.6877662539482117, -0.06531836837530136]","[0.4868207275867462, 0.6532908082008362, -0.05371551960706711]","[0.45214545726776123, 0.6930542588233948, -0.08209499716758728]","[0.42405587434768677, 0.7036283016204834, -0.08353855460882187]","[0.415243536233902, 0.6941081881523132, -0.08218931406736374]"
0,"[0.4212776720523834, 0.7916530966758728, -1.9627881897577026e-07]","[0.39300113916397095, 0.7796669602394104, -0.06307943165302277]","[0.41434502601623535, 0.761600136756897, -0.09119666367769241]","[0.4763683080673218, 0.7509856224060059, -0.10592105239629745]","[0.5300060510635376, 0.7379835844039917, -0.1124882772564888]","[0.4187859296798706, 0.6868523359298706, -0.0816541239619255]","[0.4661882221698761, 0.6756652593612671, -0.13469235599040985]","[0.5147817730903625, 0.6690352559089661, -0.16887222230434418]","[0.5668808221817017, 0.6625500917434692, -0.1919660121202469]","[0.48215723037719727, 0.6861962080001831, -0.06706749647855759]","[0.5257642865180969, 0.7332769632339478, -0.1241108775138855]","[0.48534414172172546, 0.7600067853927612, -0.13524265587329865]","[0.4592364430427551, 0.7587394714355469, -0.13453258574008942]","[0.5283132791519165, 0.6999922394752502, -0.05885782092809677]","[0.5478025674819946, 0.7506897449493408, -0.1178727075457573]","[0.5006693601608276, 0.7744230031967163, -0.11143780499696732]","[0.4782370328903198, 0.7661582827568054, -0.09569147229194641]","[0.5560659170150757, 0.7209749817848206, -0.05592342093586922]","[0.5594383478164673, 0.7618362903594971, -0.09792041033506393]","[0.5235974788665771, 0.7793812155723572, -0.09693353623151779]","[0.5011763572692871, 0.7724124789237976, -0.08739922195672989]"
0,"[0.49283480644226074, 0.7416399717330933, 5.0991999955840583e-08]","[0.47537171840667725, 0.7167965769767761, -0.044526632875204086]","[0.49277010560035706, 0.681496798992157, -0.05850834771990776]","[0.5367056727409363, 0.6560081243515015, -0.06630333513021469]","[0.5776259303092957, 0.6398618817329407, -0.06957337260246277]","[0.5060323476791382, 0.6389786005020142, -0.029966063797473907]","[0.551078200340271, 0.6079858541488647, -0.05545587092638016]","[0.5789110064506531, 0.5921909213066101, -0.06661618500947952]","[0.6025989055633545, 0.5768088698387146, -0.0731319710612297]","[0.5431965589523315, 0.651228666305542, -0.019538285210728645]","[0.5945326089859009, 0.6359817385673523, -0.05881698429584503]","[0.5815994143486023, 0.6526627540588379, -0.06796649843454361]","[0.5675643682479858, 0.658558189868927, -0.06333483010530472]","[0.5715339183807373, 0.6676496267318726, -0.014540176838636398]","[0.593456506729126, 0.674214780330658, -0.061819061636924744]","[0.5604643821716309, 0.6974581480026245, -0.0608181357383728]","[0.5423442125320435, 0.7016559839248657, -0.04619097709655762]","[0.5894916653633118, 0.6847583651542664, -0.01244316715747118]","[0.5975248217582703, 0.6938795447349548, -0.04259267449378967]","[0.5670477747917175, 0.7084857225418091, -0.04132499545812607]","[0.5493714809417725, 0.7089336514472961, -0.03266126662492752]"
0,"[0.2181510031223297, 0.797944962978363, 4.076768078675741e-08]","[0.18789152801036835, 0.7843974232673645, -0.0862729400396347]","[0.20073464512825012, 0.7765991687774658, -0.13562342524528503]","[0.24541758000850677, 0.7915641069412231, -0.168410062789917]","[0.28630056977272034, 0.8060370683670044, -0.19289541244506836]","[0.2664783298969269, 0.7255253195762634, -0.1188703402876854]","[0.3224979341030121, 0.7320908904075623, -0.17336972057819366]","[0.3051447868347168, 0.7559378147125244, -0.19943536818027496]","[0.293503999710083, 0.7670928835868835, -0.2138015180826187]","[0.3167841136455536, 0.733222246170044, -0.09235043078660965]","[0.3625435531139374, 0.738644003868103, -0.13936446607112885]","[0.322270929813385, 0.7646071314811707, -0.14260035753250122]","[0.306970477104187, 0.7728501558303833, -0.14125345647335052]","[0.351211279630661, 0.7472840547561646, -0.07309483736753464]","[0.3775438368320465, 0.7511751651763916, -0.11709810793399811]","[0.33549201488494873, 0.7715981006622314, -0.10411882400512695]","[0.32043904066085815, 0.776955246925354, -0.09112565964460373]","[0.37172743678092957, 0.7635476589202881, -0.06063220277428627]","[0.3794001638889313, 0.7649152278900146, -0.09238436073064804]","[0.34416288137435913, 0.7792572975158691, -0.087377168238163]","[0.33235353231430054, 0.7842793464660645, -0.07985427975654602]"
0,"[0.6942463517189026, 0.7656194567680359, -3.104252854768674e-08]","[0.737667977809906, 0.7385026216506958, -0.02281862311065197]","[0.8101516962051392, 0.7269867062568665, -0.026525884866714478]","[0.8590134978294373, 0.7244294881820679, -0.026807906106114388]","[0.8936877846717834, 0.7215012311935425, -0.02628587931394577]","[0.8377646207809448, 0.7690756916999817, -0.017215659841895103]","[0.8832188248634338, 0.7803295850753784, -0.026201298460364342]","[0.9137670993804932, 0.7873992323875427, -0.033671461045742035]","[0.9402834177017212, 0.7926278114318848, -0.04055409878492355]","[0.8244639039039612, 0.786277174949646, -0.01204155758023262]","[0.866968035697937, 0.7738019227981567, -0.026397444307804108]","[0.8518502712249756, 0.7593344449996948, -0.031463347375392914]","[0.8344522714614868, 0.7529553771018982, -0.0325828418135643]","[0.8051789402961731, 0.7962904572486877, -0.009168021380901337]","[0.8415135741233826, 0.7844693064689636, -0.027884064242243767]","[0.824561357498169, 0.769817054271698, -0.02706659585237503]","[0.8084301352500916, 0.7626555562019348, -0.022088147699832916]","[0.7844321131706238, 0.8014345169067383, -0.00751881068572402]","[0.815163254737854, 0.7894116044044495, -0.02191990241408348]","[0.8065190315246582, 0.7764455080032349, -0.02090063877403736]","[0.7944995760917664, 0.7696828246116638, -0.016951153054833412]"
0,"[0.364732027053833, 0.7909578680992126, -3.5672260878527595e-07]","[0.2919604778289795, 0.7958415746688843, -0.06118236482143402]","[0.22991570830345154, 0.8201562762260437, -0.12109342962503433]","[0.21021506190299988, 0.8667059540748596, -0.17132988572120667]","[0.22033417224884033, 0.9039106965065002, -0.21939241886138916]","[0.24671366810798645, 0.7579591870307922, -0.15278412401676178]","[0.20355573296546936, 0.8355410695075989, -0.2153024822473526]","[0.18468239903450012, 0.8677183985710144, -0.24947577714920044]","[0.17051133513450623, 0.8838954567909241, -0.26710301637649536]","[0.321321964263916, 0.7617027163505554, -0.14629900455474854]","[0.27900078892707825, 0.8584995269775391, -0.19115175306797028]","[0.27552488446235657, 0.8501421213150024, -0.19088709354400635]","[0.2753298580646515, 0.8311699032783508, -0.19024530053138733]","[0.38962817192077637, 0.7791517972946167, -0.13978071510791779]","[0.3334592282772064, 0.8669981956481934, -0.1630362868309021]","[0.3230395019054413, 0.8543555736541748, -0.12789204716682434]","[0.32653099298477173, 0.8316309452056885, -0.10227560251951218]","[0.43589407205581665, 0.8018900156021118, -0.14238636195659637]","[0.37908440828323364, 0.8685075640678406, -0.16477158665657043]","[0.35639670491218567, 0.8582510352134705, -0.14651092886924744]","[0.3547762632369995, 0.8375568389892578, -0.1256885677576065]"
0,"[0.3797352910041809, 0.7902413010597229, 1.54849658429157e-07]","[0.37130284309387207, 0.7907081842422485, -0.12226732820272446]","[0.4104366600513458, 0.7872262001037598, -0.17194603383541107]","[0.4881487190723419, 0.7908989787101746, -0.19045192003250122]","[0.5594688057899475, 0.7838063836097717, -0.19701054692268372]","[0.41818875074386597, 0.6991526484489441, -0.15110552310943604]","[0.5037917494773865, 0.7097993493080139, -0.2094743251800537]","[0.5564776062965393, 0.7147485017776489, -0.239576056599617]","[0.6113759279251099, 0.7120082378387451, -0.25759509205818176]","[0.46705666184425354, 0.7012596726417542, -0.10055287182331085]","[0.5330678224563599, 0.7503668665885925, -0.16086077690124512]","[0.48203834891319275, 0.7750062942504883, -0.16495642066001892]","[0.44952377676963806, 0.7693208456039429, -0.1583520472049713]","[0.5009728074073792, 0.7125619053840637, -0.05967947468161583]","[0.5453426241874695, 0.7630957365036011, -0.12622463703155518]","[0.4937690496444702, 0.7838008999824524, -0.1251712143421173]","[0.46778014302253723, 0.7695487141609192, -0.11075100302696228]","[0.5229388475418091, 0.726641058921814, -0.026732441037893295]","[0.5430104732513428, 0.7655322551727295, -0.07991910725831985]","[0.5065945982933044, 0.7801709175109863, -0.08946715295314789]","[0.4778483211994171, 0.7698677182197571, -0.08490970730781555]"
0,"[0.46045130491256714, 0.7854745388031006, 1.7793797724152682e-07]","[0.4651489853858948, 0.740140438079834, -0.0512608177959919]","[0.4984239935874939, 0.6941676735877991, -0.0531059131026268]","[0.5664117932319641, 0.661107063293457, -0.04865357279777527]","[0.6088184118270874, 0.6314146518707275, -0.036956511437892914]","[0.4609287977218628, 0.6351622343063354, 0.017405128106474876]","[0.5003340840339661, 0.5905563831329346, 0.0008866807911545038]","[0.5234352350234985, 0.5603485703468323, -0.012859468348324299]","[0.549903392791748, 0.535095751285553, -0.02224595844745636]","[0.5056421756744385, 0.6575348973274231, 0.03175247460603714]","[0.5841098427772522, 0.644364595413208, -0.011717656627297401]","[0.566781222820282, 0.6708773970603943, -0.03442123159766197]","[0.5391185283660889, 0.684123694896698, -0.03370346501469612]","[0.5406917929649353, 0.6831537485122681, 0.03752546012401581]","[0.5964652299880981, 0.6785444021224976, -0.015058030374348164]","[0.5683903098106384, 0.7073800563812256, -0.022132162004709244]","[0.5403252243995667, 0.7139314413070679, -0.007965508848428726]","[0.5546849966049194, 0.7089803814888, 0.03987899422645569]","[0.6033511757850647, 0.7037701606750488, 0.005796199664473534]","[0.5779460072517395, 0.7234615087509155, 0.008869473822414875]","[0.5453881025314331, 0.7292553186416626, 0.023087961599230766]"
